Image1, Image2, x, y, z, qw, qx, qy, qz
rgb/1341846339.025928.png, rgb/1341846339.228165.png, 0.014, 0.0649, -0.022, 1.00000553043, -0.00960555663992, 0.00102150940193, 0.00153205908695
rgb/1341846339.228165.png, rgb/1341846339.426160.png, 0.0145, 0.0489, -0.0187, 0.999889163212, -0.0122773842014, -0.00158027420365, 0.00218899656288
rgb/1341846339.426160.png, rgb/1341846339.632085.png, 0.0184, 0.0536, -0.0085, 0.999985599501, 0.00595404636725, 0.00365986685099, 0.0100438881212
rgb/1341846339.632085.png, rgb/1341846339.830245.png, 0.0177, 0.0514, -0.0016, 0.999977231964, -0.000438042214479, 0.00594704700773, 0.00347651011624
rgb/1341846339.830245.png, rgb/1341846340.029925.png, 0.0153, 0.0395, -0.0014, 0.999930916105, 0.00404781229483, -0.0026716239086, 0.00619091290903
rgb/1341846340.029925.png, rgb/1341846340.229904.png, 0.0122, 0.0388, -0.0043, 0.999949030614, 0.00411373042955, 0.00272027722066, 0.00539852494777
rgb/1341846340.229904.png, rgb/1341846340.433895.png, 0.0151, 0.0315, -0.0046, 1.00002692098, 0.000846630834295, -0.00133989879911, 0.00019301702968
rgb/1341846340.433895.png, rgb/1341846340.634005.png, 0.0189, 0.0009, 0.0024, 0.999930691384, 0.00502783959404, -0.00442069171879, -0.0100906184903
rgb/1341846340.634005.png, rgb/1341846340.833999.png, 0.0132, -0.0079, 0.0024, 0.999762446651, 0.00544252760923, 0.0187185158816, 0.0028615998752
rgb/1341846340.833999.png, rgb/1341846341.037923.png, 0.0033, -0.0153, 0.0041, 0.999841860692, 0.00168901941568, -0.014563337198, -0.00824245515091
rgb/1341846341.037923.png, rgb/1341846341.237996.png, -0.0007, -0.0136, 0.0053, 1.00006659614, 0.00441153687605, -0.00594278810335, -0.00324548933148
rgb/1341846341.237996.png, rgb/1341846341.438113.png, -0.0027, -0.0095, 0.004, 0.99993967641, 0.00396705846037, 0.00576101783424, -0.0018957585567
rgb/1341846341.438113.png, rgb/1341846341.643972.png, -0.0048, -0.0066, -0.0011, 0.999939072323, 0.00137729748365, 0.00210757963799, -0.00502754829958
rgb/1341846341.643972.png, rgb/1341846341.842595.png, -0.0014, -0.0124, 0.0031, 0.999887944161, 0.00374507515587, -0.0138783432005, -0.00416474702497
rgb/1341846341.842595.png, rgb/1341846342.042024.png, 0.0024, -0.0094, 0.0117, 0.999919615802, 0.00785334017996, -0.0125601660175, -0.00147050680457
rgb/1341846342.042024.png, rgb/1341846342.247920.png, 0.0047, -0.0066, 0.0087, 0.999936760544, 0.00890086345257, -0.00225556060218, 0.00265749714552
rgb/1341846342.247920.png, rgb/1341846342.447907.png, 0.0035, -0.0046, 0.0014, 0.999966519113, 0.00623795530582, -0.00513387604772, 0.00131980497483
rgb/1341840839.393461.png, rgb/1341840839.597405.png, 0.0075, 0.018, -0.003, 1.00000271, 0.002390087347, 0.00374880583883, -0.00428997523813
rgb/1341840839.597405.png, rgb/1341840839.797266.png, 0.0117, 0.0253, -0.0044, 0.99993176305, 0.00183939777892, 0.00460121432572, -0.00437936424242
rgb/1341840839.797266.png, rgb/1341840840.001548.png, 0.0114, 0.0369, -0.0099, 0.999970338575, -0.00221948662414, 0.00675168435092, 0.00295814210915
rgb/1341840840.001548.png, rgb/1341840840.201335.png, 0.009, 0.0404, -0.01, 1.00001689081, -0.00920994299826, 0.000593778560749, 0.0019642744816
rgb/1341840840.201335.png, rgb/1341840840.394382.png, 0.0048, 0.0435, -0.0056, 0.9998822088, -0.00893647235615, 0.00385609191137, 0.0063754236921
rgb/1341840840.394382.png, rgb/1341840840.598321.png, 0.0009, 0.0406, -0.005, 0.999977989439, -0.003452648008, 0.00212977428795, 0.00449040446041
rgb/1341840840.598321.png, rgb/1341840840.798303.png, -0.0006, 0.0415, 0.0045, 1.00001041034, -0.000828057234802, -0.00644181187119, 0.000169295568131
rgb/1341840840.798303.png, rgb/1341840840.998398.png, -0.0001, 0.0476, -0.0031, 0.999953941388, 0.00663241009916, 0.000187474349523, 0.000838164737715
rgb/1341840840.998398.png, rgb/1341840841.198348.png, 0.0025, 0.0585, -0.0056, 0.999932808841, 0.0104300199178, 0.0102562969211, 0.00520025970448
rgb/1341840841.198348.png, rgb/1341840841.402475.png, 0.0053, 0.0506, 0.0087, 0.999856912791, -0.00404286860798, -0.00801553349146, 0.00174025443866
rgb/1341840841.402475.png, rgb/1341840841.602476.png, 0.004, 0.0407, -0.0034, 1.00005191587, -0.00361765937433, 0.00590347803757, -0.000833244289924
rgb/1341840841.602476.png, rgb/1341840841.802313.png, 0.0011, 0.036, -0.006, 0.999912013457, -0.0066046805021, -0.000881945348367, 0.00106340821869
rgb/1341840841.802313.png, rgb/1341840842.006342.png, 0.0047, 0.0162, -0.0073, 0.999901981066, -0.00952754843604, 0.00147472442113, -0.0131763310226
rgb/1341840842.006342.png, rgb/1341840842.206430.png, 0.0136, 0.024, 0.0149, 0.999905718056, 0.00443467144293, -0.00911564796466, -0.0095547770195
rgb/1341840842.206430.png, rgb/1341840842.406739.png, 0.012, 0.0342, 0.0164, 0.999657234817, 0.00424018411158, -0.0174837843548, -0.0189718468543
rgb/1341840842.406739.png, rgb/1341840842.606530.png, 0.0054, 0.0419, 0.0005, 0.999147845565, 0.0412604989529, -3.86006538951e-05, 0.00707341982373
rgb/1341840842.606530.png, rgb/1341840842.810490.png, 0.0061, 0.0452, 0.0042, 0.999563143953, 0.0243616618885, -0.0137142319674, 0.0106169608943
rgb/1341840842.810490.png, rgb/1341840843.010449.png, 0.0021, 0.0386, 0.0039, 1.00000084996, -0.00267099921163, 0.00649253777833, 0.00215635633846
rgb/1341840843.010449.png, rgb/1341840843.210589.png, 0.0018, 0.0374, 0.0019, 0.999881242867, 0.0085153373632, -0.00559623364808, 0.00848045114312
rgb/1341840843.210589.png, rgb/1341840843.411509.png, -0.0013, 0.0353, -0.0075, 0.999937712902, -0.00284150761416, 0.00838861917423, 0.00307878655933
rgb/1341840843.411509.png, rgb/1341840843.614798.png, -0.009, 0.0292, -0.0092, 1.00000050999, 0.00466464363344, 0.00283188185109, -0.00544067591968
rgb/1341840843.614798.png, rgb/1341840843.846439.png, -0.0127, 0.0279, -0.0036, 0.999952113368, -0.00103453723065, 0.000372203819183, 0.00041086110003
rgb/1341840843.846439.png, rgb/1341840844.050399.png, -0.0148, 0.0302, -0.0012, 0.999935478448, 0.00626286068443, 0.00247979966398, -0.00215736190613
rgb/1341840844.050399.png, rgb/1341840844.250566.png, -0.0192, 0.0348, 0.0053, 0.999965926488, 0.00866682328948, -0.00928813732831, -0.00302871216936
rgb/1341840844.250566.png, rgb/1341840844.450418.png, -0.0189, 0.0366, 0.0095, 0.999920689947, -0.00525353351987, 0.00312038209066, -0.00806271540202
rgb/1341840844.450418.png, rgb/1341840844.650334.png, -0.0186, 0.0383, 0.0038, 0.999995069719, -0.00560217898807, 0.00161218179763, -0.00570878505822
rgb/1341840844.650334.png, rgb/1341840844.854307.png, -0.0221, 0.0432, -0.0012, 0.999937499986, 0.00199560045899, 0.00159723036736, -0.00160079036818
rgb/1341840844.854307.png, rgb/1341840845.054280.png, -0.0144, 0.0481, -0.0011, 1.00010046167, -0.00116633544654, 0.00304820398793, 0.00480748829362
rgb/1341840845.054280.png, rgb/1341840845.254440.png, -0.0111, 0.0336, -0.0016, 0.999859926604, -0.0094322119056, 0.00427115369744, -0.00603688438772
rgb/1341840845.254440.png, rgb/1341840845.458335.png, -0.0063, 0.0219, -0.0016, 0.999964619365, 0.00139874510747, -0.00539428682745, -0.00764169716846
rgb/1341840845.458335.png, rgb/1341840845.658634.png, -0.0046, 0.0377, -0.0028, 1.00000465, -0.00912191324978, 0.00560612585147, -0.000769379430659
rgb/1341840845.658634.png, rgb/1341840845.858782.png, 0.0022, 0.0421, -0.0016, 0.999847749072, -0.00157535265557, 0.00490498555246, -0.00918924886279
rgb/1341840845.858782.png, rgb/1341840846.058807.png, 0.0003, 0.05, 0.004, 1.00006140419, 0.000850208026698, -0.00411583090546, -0.00101221908395
rgb/1341840846.058807.png, rgb/1341840846.262497.png, 0.0004, 0.0504, 0.0003, 0.999971642077, 0.00268692320974, 0.00109218000874, 0.00651790262881
rgb/1341840846.262497.png, rgb/1341840846.465291.png, 0.0057, 0.0487, 0.0001, 0.999985950947, 0.00378651471318, 0.00159900219527, 0.00255415779868
rgb/1341840846.465291.png, rgb/1341840846.662363.png, 0.0132, 0.0414, -0.0016, 0.999947273308, 0.00400027902249, -0.00323474705197, 0.00549070551314
rgb/1341840846.662363.png, rgb/1341840846.862350.png, 0.0151, 0.0375, -0.011, 1.00000811989, 0.005869208418, 0.00438741901488, -0.00360165993693
rgb/1341840846.862350.png, rgb/1341840847.066359.png, 0.0115, 0.0325, -0.0111, 0.999902619427, 0.00221274578408, 0.00904113472775, -0.00235228227555
rgb/1341840847.066359.png, rgb/1341840847.266747.png, 0.0029, 0.0262, 0.0003, 0.99991173949, -0.0076089439797, -0.00460362660896, -0.00290917681504
rgb/1341840847.266747.png, rgb/1341840847.466370.png, -0.0047, 0.0217, -0.0012, 0.999946704951, 0.00815420252915, 0.00173779463866, 0.00133901685846
rgb/1341840847.466370.png, rgb/1341840847.670420.png, -0.0103, 0.0299, -0.0029, 1.00009030174, -0.00352385817204, -0.000616780193761, -0.00129835881261
rgb/1341840847.670420.png, rgb/1341840847.870532.png, -0.0108, 0.0394, -0.0015, 0.999963662364, 0.00248206854144, 0.000610900260938, 0.00237571545971
rgb/1341840847.870532.png, rgb/1341840848.070743.png, -0.0097, 0.043, 0.0049, 0.99993186031, -0.00897618915834, -0.00274185752455, -0.00538563549536
rgb/1341840848.070743.png, rgb/1341840848.277372.png, -0.0108, 0.0494, 0.0028, 1.00001230018, -0.000943293800388, 0.00274372014063, 0.00139721044119
rgb/1341840848.277372.png, rgb/1341840848.477376.png, -0.0096, 0.0435, 0.0022, 0.999981230382, 0.000168116580509, -0.00140489142451, 0.0030801673494
rgb/1341840848.477376.png, rgb/1341840848.681427.png, -0.0064, 0.0464, 0.0055, 0.999961209779, -0.00542299096528, -0.0065372673278, 0.00433639476081
rgb/1341840848.681427.png, rgb/1341840848.874427.png, -0.0077, 0.0404, 0.0044, 0.99996862024, 0.00163190749959, -0.00831151633378, 0.00829659644807
rgb/1341840848.874427.png, rgb/1341840849.074269.png, -0.0064, 0.0258, 0.006, 0.999961203316, -0.00216741472939, -0.00565703643653, -0.00142317834671
rgb/1341840849.074269.png, rgb/1341840849.278391.png, -0.0002, 0.0329, 0.0037, 0.999871266, -0.00665693972004, -0.00781268585071, -0.0031265242727
rgb/1341840849.278391.png, rgb/1341840849.478425.png, 0.004, 0.0552, -0.0024, 0.999893369793, 0.00929620983321, -0.00631192417738, 0.015335687932
rgb/1341840849.478425.png, rgb/1341840849.685647.png, -0.0038, 0.057, -0.01, 0.999738343726, 0.0122521172539, 0.0138541032137, 0.00726981862531
rgb/1341840849.685647.png, rgb/1341840849.882256.png, -0.001, 0.0443, -0.0086, 1.00002845216, 0.000677651426967, 0.00115794787666, -0.000243468476823
rgb/1341840849.882256.png, rgb/1341840850.082415.png, 0.0058, 0.0448, -0.0054, 1.00002278039, -0.00468269021448, 0.00769171175902, -0.00162815789034
rgb/1341840850.082415.png, rgb/1341840850.289374.png, 0.0134, 0.0454, -0.0006, 0.999922568685, 0.000864623015236, -0.00777132829011, -0.00313287858501
rgb/1341840850.289374.png, rgb/1341840850.482352.png, 0.0165, 0.0352, -0.0008, 1.0000071498, 0.00108374937324, -0.00237125298839, -0.00385642101754
rgb/1341840850.482352.png, rgb/1341840850.686406.png, 0.0132, 0.0346, 0.0048, 0.999940513821, -0.00247304115657, -0.00154321087957, -0.00290481342383
rgb/1341840850.686406.png, rgb/1341840850.886322.png, 0.0029, 0.0326, -0.0033, 1.00002937111, 0.00211655002676, -0.00030796164403, 0.00548687745884
rgb/1341840850.886322.png, rgb/1341840851.086362.png, -0.003, 0.0401, -0.0016, 0.999955562471, -0.00691036571456, -0.00097335587168, 0.00240923602238
rgb/1341840851.086362.png, rgb/1341840851.286786.png, -0.0106, 0.0431, -0.0011, 0.999948071103, -5.54888214175e-05, -0.00579294695781, 0.00151829775136
rgb/1341840851.286786.png, rgb/1341840851.490328.png, -0.0136, 0.0416, 0.0045, 1.00003140147, -0.00708714132386, -0.00291771640324, -0.00573346803963
rgb/1341840851.490328.png, rgb/1341840851.690446.png, -0.0157, 0.0421, 0.0049, 0.999899290842, 0.00353099985256, -0.00191520380916, 0.00303004378549
rgb/1341840851.690446.png, rgb/1341840851.890382.png, -0.0172, 0.0458, 0.0044, 1.00003241222, -0.00498378113982, 0.00102114989771, 0.00294287143955
rgb/1341840851.890382.png, rgb/1341840852.094404.png, -0.0174, 0.0415, 0.0, 0.999980180613, -0.00484343028957, -0.00326458909155, 0.00697930426971
rgb/1341840852.094404.png, rgb/1341840852.294500.png, -0.0133, 0.0313, 0.0035, 0.99995357344, 0.00296320042685, 0.00226224236784, 0.00554492912075
rgb/1341840852.294500.png, rgb/1341840852.494557.png, -0.009, 0.038, 0.0031, 0.999907972383, 0.006601429089, -0.0011267708279, 0.00903934597133
rgb/1341840852.494557.png, rgb/1341840852.694654.png, -0.0077, 0.0314, -0.0038, 0.999948978388, -0.00150738763345, -0.000277628773069, 0.00376677903022
rgb/1341840852.694654.png, rgb/1341840852.898597.png, -0.002, 0.0239, -0.0075, 1.00004807563, 0.00408438828187, 0.00203250800669, -0.00408518837556
rgb/1341840852.898597.png, rgb/1341840853.098354.png, 0.0034, 0.0354, 0.0019, 0.999977670369, -0.00436345782841, 0.000753977529212, -0.00368926897949
rgb/1341840853.098354.png, rgb/1341840853.298516.png, 0.0112, 0.0414, 0.0033, 0.999969510155, 0.00661259627576, -0.000646786701388, -0.00770933068241
rgb/1341840853.298516.png, rgb/1341840853.498430.png, 0.0078, 0.0419, 0.0028, 0.99988868531, -0.00136547486685, -0.00175425632197, -0.00887139683437
rgb/1341840853.498430.png, rgb/1341840853.702424.png, 0.0047, 0.0372, -0.0047, 1.00005172472, 0.00181908604617, -0.000416898054454, -0.00471877072939
rgb/1341840853.702424.png, rgb/1341840853.902573.png, 0.0088, 0.0333, -0.0072, 0.999906573542, 0.00307202353959, 0.00611226828391, -0.00693833696765
rgb/1341840853.902573.png, rgb/1341840854.102373.png, 0.0132, 0.038, -0.0035, 0.999965358129, 0.00381142581699, -0.000402361727533, -0.00406713962554
rgb/1341840854.102373.png, rgb/1341840854.306367.png, 0.0151, 0.0373, 0.0044, 0.999997479768, -0.00412652984707, -0.00936286185143, -0.00130320996048
rgb/1341840854.306367.png, rgb/1341840854.506442.png, 0.0051, 0.0296, -0.0048, 0.999909940837, -0.00622071220958, 0.00710777396878, -0.00150775599295
rgb/1341840854.506442.png, rgb/1341840854.706362.png, -0.0011, 0.0282, -0.0077, 1.00001920152, 0.0034537539863, 0.00349497725655, 0.000853417701626
rgb/1341840854.706362.png, rgb/1341840854.906375.png, -0.005, 0.0285, -0.0003, 0.999999329989, -0.00194412122259, -0.00840504498502, -0.00562826038986
rgb/1305031102.375329.png, rgb/1305031102.575286.png, -0.0488, -0.0012, -0.0533, 0.999673536864, 0.000156481089815, 0.025162353256, -0.00781243366717
rgb/1305031102.575286.png, rgb/1305031102.775472.png, -0.0495, 0.0002, -0.0574, 0.999975009263, -0.00130211839947, -0.0027775719106, 0.00728016469206
rgb/1305031102.775472.png, rgb/1305031102.975203.png, -0.0443, -0.0017, -0.0588, 0.999926328743, 0.0107700137364, 0.00032658557155, -0.00279764772787
rgb/1305031102.975203.png, rgb/1305031103.175452.png, -0.0339, -0.0022, -0.0512, 0.999886625412, -0.0179919581345, 0.00291885812619, -0.000283381468448
rgb/1305031103.175452.png, rgb/1305031103.375327.png, -0.0176, 0.0027, -0.0276, 0.999330153607, -0.01916267251, 0.029293303006, -0.00556541769131
rgb/1305031103.375327.png, rgb/1305031103.575474.png, 0.0155, -0.001, 0.0331, 0.99986794764, -0.000518969273981, -0.0114753950653, -0.0102260827401
rgb/1305031103.575474.png, rgb/1305031103.775342.png, 0.0356, 0.001, 0.0649, 0.999860033641, -0.00613128854444, -0.0135531657203, -0.00779565415657
rgb/1305031103.775342.png, rgb/1305031103.975373.png, 0.049, -0.0004, 0.0716, 0.999858023854, 0.00227397844053, 0.00509448054006, -0.0157434815353
rgb/1305031103.975373.png, rgb/1305031104.175424.png, 0.0505, 0.0052, 0.072, 0.999466254252, 0.0212896870145, -0.0231799982031, 0.00982621401656
rgb/1305031104.175424.png, rgb/1305031104.375837.png, 0.048, -0.0003, 0.0597, 0.99956510768, 0.0154074164921, -0.0200352875997, 0.0169149592008
rgb/1305031104.375837.png, rgb/1305031104.575343.png, 0.0404, -0.007, 0.0393, 0.999923072076, -0.00236252623542, -0.0101527359777, 0.0017836718587
rgb/1305031104.575343.png, rgb/1305031104.775327.png, 0.0451, 0.004, 0.0426, 0.996889553281, 0.0232181187361, -0.0658282587404, 0.0367370117899
rgb/1305031104.775327.png, rgb/1305031104.975202.png, 0.0125, 0.0112, 0.0073, 0.999549578113, 0.00141214591689, -0.0248600141635, 0.0189218592826
rgb/1305031104.975202.png, rgb/1305031105.175159.png, -0.0423, -0.0032, -0.0421, 0.999010872424, -0.00172754350926, 0.0416020139005, -0.0122148156312
rgb/1305031105.175159.png, rgb/1305031105.375338.png, -0.0601, -0.0122, -0.0612, 0.998264573296, -0.0201529962359, 0.0470545052028, -0.0294161921525
rgb/1305031105.375338.png, rgb/1305031105.575449.png, -0.0576, -0.0054, -0.059, 0.999460978162, -0.0116184196188, 0.0287491780347, -0.0132060750327
rgb/1305031105.575449.png, rgb/1305031105.775339.png, -0.059, 0.0057, -0.0632, 0.9998940458, 0.000868082481165, -0.000420266994585, 0.0100021524822
rgb/1305031105.775339.png, rgb/1305031105.975329.png, -0.0513, 0.0135, -0.0674, 0.999689902576, 0.00453853502028, 0.00745824907902, 0.0229461093419
rgb/1305031105.975329.png, rgb/1305031106.175534.png, -0.037, 0.0011, -0.0631, 0.999711398776, -0.00713786491859, 0.0250563426434, 0.00789948092783
rgb/1305031106.175534.png, rgb/1305031106.375388.png, -0.0188, -0.004, -0.0379, 0.999662480546, -0.00926321167934, 0.0211395168737, -0.00386913984284
rgb/1305031106.375388.png, rgb/1305031106.575282.png, 0.0169, -0.0024, 0.0258, 0.999872275302, 0.0106078901582, -0.003459407237, -0.0112613541926
rgb/1305031106.575282.png, rgb/1305031106.775390.png, 0.0468, -0.0056, 0.065, 0.999571572477, -0.014162249236, -0.00367994050957, -0.0238620459577
rgb/1305031106.775390.png, rgb/1305031106.975547.png, 0.0631, -0.0063, 0.0805, 0.999814888886, 0.00874131703462, -0.0168106574236, -0.0144862623031
rgb/1305031106.975547.png, rgb/1305031107.175399.png, 0.061, -0.0038, 0.0765, 0.999818215377, 0.012883580178, -0.0125568178188, 0.000435023201387
rgb/1305031107.175399.png, rgb/1305031107.375413.png, 0.048, 0.0041, 0.0598, 0.998731656949, 0.0166635518065, -0.0460763011741, 0.0129987063581
rgb/1305031107.375413.png, rgb/1305031107.575454.png, 0.0123, 0.0203, 0.0197, 0.999692924409, 0.00879966051499, -0.00883309785705, 0.0196330093721
rgb/1305031107.575454.png, rgb/1305031107.775802.png, -0.0026, 0.0055, -0.0163, 0.999954990285, -0.00454938115692, 0.00743508286157, -0.00118328249799
rgb/1305031107.775802.png, rgb/1305031107.975807.png, -0.0048, 0.0137, -0.0119, 0.999972209825, 0.0116143431704, -0.000618913899158, 0.00560216529364
rgb/1305031107.975807.png, rgb/1305031108.176058.png, -0.0122, 0.0669, -0.0117, 0.999449367695, 0.0123190792069, -0.00904680207608, 0.0292567644762
rgb/1305031108.176058.png, rgb/1305031108.375410.png, -0.0063, 0.0717, -0.0162, 0.999808037925, -0.00356727688768, 0.0185184507471, 0.00564610276692
rgb/1305031108.375410.png, rgb/1305031108.575414.png, 0.0019, 0.0745, -0.0134, 0.999571391588, -0.0133281567689, 6.0324146748e-05, 0.022620035178
rgb/1305031108.575414.png, rgb/1305031108.775493.png, 0.0025, 0.0711, -0.009, 0.999535877182, 0.00783151376634, 0.00814576598711, 0.0299780097451
rgb/1305031108.775493.png, rgb/1305031108.975268.png, 0.0098, 0.0174, 0.0075, 0.999588261372, -0.0228138998801, -0.0169888807671, 0.00155304710484
rgb/1305031108.975268.png, rgb/1305031109.175464.png, 0.0032, -0.049, 0.0047, 0.999727184316, 0.00302946207391, 0.00544800381258, -0.0239246215125
rgb/1305031109.175464.png, rgb/1305031109.375397.png, -0.0005, -0.081, -0.0028, 0.999001271406, -0.0343276419539, 0.0150296349345, -0.0204364142279
rgb/1305031109.375397.png, rgb/1305031109.575362.png, 0.0022, -0.0863, 0.0043, 0.999723814304, 0.00338987539401, 0.00190153691899, -0.0253948427362
rgb/1305031109.575362.png, rgb/1305031109.775277.png, 0.0009, -0.0788, -0.0025, 0.999868101934, -0.00633453713569, 0.0116092298087, -0.00910539651489
rgb/1305031109.775277.png, rgb/1305031109.975258.png, -0.0102, -0.0849, -0.0132, 0.999516004206, 0.000679494095196, 0.0178158451803, -0.0234070965923
rgb/1305031109.975258.png, rgb/1305031110.175641.png, -0.0137, -0.0788, -0.0146, 0.999437497513, 0.0136657251488, 0.0114794911513, -0.0279190851298
rgb/1305031110.175641.png, rgb/1305031110.379281.png, -0.0033, -0.0696, -0.0046, 0.999741388969, -0.0102344380302, -0.00421821614376, -0.0247980755211
rgb/1305031110.379281.png, rgb/1305031110.579426.png, 0.0003, -0.0728, -0.0073, 0.999017378567, -0.00713879390758, 0.0129994760226, -0.0420774992061
rgb/1305031110.579426.png, rgb/1305031110.779193.png, 0.0002, -0.0453, -0.003, 0.99977746815, 0.0013052948802, 0.00495349338309, -0.0145306418738
rgb/1305031110.779193.png, rgb/1305031110.979345.png, 0.0007, 0.004, -0.0029, 1.00000440036, -0.00155210596892, 0.00265123517425, -0.00633213391599
rgb/1305031110.979345.png, rgb/1305031111.179326.png, 0.001, 0.0506, -0.0013, 0.999678452659, 0.00669314280445, -0.0025115373384, 0.0232099998843
rgb/1305031111.179326.png, rgb/1305031111.379134.png, -0.0002, 0.0706, 0.0029, 0.999936235153, -0.00372430308428, -0.00819937323436, 0.0141671168426
rgb/1305031111.379134.png, rgb/1305031111.579237.png, -0.0001, 0.085, 0.0055, 0.999509828361, 0.0140159031154, -0.0132478732214, 0.0223729690914
rgb/1305031111.579237.png, rgb/1305031111.779423.png, 0.0004, 0.092, 0.0041, 0.99837172221, 0.00808512729849, -0.0123455723425, 0.0544864191764
rgb/1305031111.779423.png, rgb/1305031111.979449.png, 0.0005, 0.0847, -0.0002, 0.999371519226, -0.00573016410687, -0.0129087582769, 0.0338291912828
rgb/1305031111.979449.png, rgb/1305031112.179390.png, 0.0026, 0.0823, 0.0036, 0.998553066413, 0.0474134352122, 0.00128901210382, 0.0271503049414
rgb/1305031112.179390.png, rgb/1305031112.379360.png, -0.0012, 0.0847, 0.0107, 0.999400791334, 0.0209948513711, -0.0252928831587, 0.00510709247539
rgb/1305031112.379360.png, rgb/1305031112.579252.png, 0.0046, 0.0646, 0.0044, 0.999073254625, -0.036525511848, -0.0192344115596, 0.0109286833864
rgb/1305031112.579252.png, rgb/1305031112.779310.png, 0.0032, 0.034, -0.0087, 0.999385238533, -0.00519970157358, 0.018983162892, 0.0300348088155
rgb/1305031112.779310.png, rgb/1305031112.979278.png, 0.0009, -0.0273, -0.0069, 0.999700477614, -0.0149730893841, 0.00863363053311, -0.016148779498
rgb/1305031112.979278.png, rgb/1305031113.179343.png, -0.0003, -0.0656, 0.0084, 0.999792377089, -0.00277261887212, 0.00722407128148, -0.0183629474485
rgb/1305031113.179343.png, rgb/1305031113.379312.png, -0.008, -0.091, 0.0089, 0.999085450597, -0.0291931185588, -0.0063112629071, -0.0302660130523
rgb/1305031113.379312.png, rgb/1305031113.579301.png, -0.0133, -0.1066, 0.0028, 0.999233919926, -0.00636525296638, 0.00448943484234, -0.0387167052709
rgb/1305031113.579301.png, rgb/1305031113.779320.png, -0.004, -0.0891, -0.0027, 0.999652811588, 0.0240372524226, 0.00687302653343, -0.0122707073192
rgb/1305031113.779320.png, rgb/1305031113.979293.png, -0.0058, -0.0831, -0.0072, 0.999698737205, 0.0195041861159, -0.0121742647277, -0.00575249147521
rgb/1305031113.979293.png, rgb/1305031114.179337.png, -0.0075, -0.0847, -0.0076, 0.999538987556, 0.000439682793599, -0.0161898246488, -0.0250752690163
rgb/1305031114.179337.png, rgb/1305031114.379320.png, -0.0085, -0.0751, -0.0113, 0.999578043945, -0.0031887457585, 0.00369077296259, -0.0284370180712
rgb/1305031114.379320.png, rgb/1305031114.579237.png, -0.0109, -0.0537, -0.0015, 0.999690712073, -0.0121765020837, 0.00750533236167, -0.0197548063157
rgb/1305031114.579237.png, rgb/1305031114.779289.png, -0.0038, -0.0212, 0.0013, 0.999888584512, -0.00918234232218, 0.00737256317246, -0.0157678967266
rgb/1305031114.779289.png, rgb/1305031114.979280.png, 0.0063, 0.0229, -0.0077, 0.999967763714, 0.00389868083298, 0.00542662479856, -0.00280266710472
rgb/1305031114.979280.png, rgb/1305031115.179440.png, -0.0023, 0.0667, -0.0136, 0.999686742341, 0.0108087141084, 0.0122956405981, 0.016642851792
rgb/1305031115.179440.png, rgb/1305031115.379166.png, -0.0119, 0.098, -0.0111, 0.999497830952, -0.00524633557742, -0.00305712332414, 0.0318074662792
rgb/1305031115.379166.png, rgb/1305031115.579315.png, -0.0019, 0.1102, -0.0082, 0.999210552348, -0.0131580774879, 0.012249087763, 0.0342615281181
rgb/1305031115.579315.png, rgb/1305031115.779425.png, 0.0081, 0.1068, 0.0055, 0.998577268744, -0.0154083802012, -0.00415913213743, 0.0511413940524
rgb/1305031115.779425.png, rgb/1305031115.980740.png, 0.007, 0.092, -0.0048, 0.998546147126, -0.00408727185194, 0.00399489294016, 0.0532362428771
rgb/1305031115.980740.png, rgb/1305031116.179572.png, 0.001, 0.078, -0.0168, 0.998296573922, 0.0193832643173, 0.0246811376248, 0.0499559113074
rgb/1305031116.179572.png, rgb/1305031116.379384.png, 0.0071, 0.0588, -0.0016, 0.999244287378, 0.0109391689487, 0.00494820526177, 0.0355543114838
rgb/1305031116.379384.png, rgb/1305031116.579313.png, 0.0067, -0.0119, 0.0083, 1.00001060056, -0.0025800771053, -0.0030668629731, 0.00460862490233
rgb/1305031116.579313.png, rgb/1305031116.779298.png, -0.0008, -0.0855, 0.0081, 0.997906391222, 0.0176606853387, 0.00496095340929, -0.0619876077464
rgb/1305031116.779298.png, rgb/1305031116.979351.png, 0.0033, -0.1069, 0.0013, 0.997237214144, -0.00787565818651, -0.00326240510639, -0.0735610596584
rgb/1305031116.979351.png, rgb/1305031117.179264.png, 0.0066, -0.0877, -0.0111, 0.997927192551, -0.0215394608941, 0.00390598710082, -0.0601553974566
rgb/1305031117.179264.png, rgb/1305031117.379454.png, -0.0051, -0.0244, -0.001, 0.999908563053, 0.00525596934855, 0.0115067342817, -0.00945147812331
rgb/1305031117.379454.png, rgb/1305031117.579155.png, -0.0202, -0.0031, 0.0261, 0.999823328323, -0.00769646303943, -0.0157546295114, -0.00218583074353
rgb/1305031117.579155.png, rgb/1305031117.779467.png, -0.0475, 0.0023, 0.0276, 0.999861562998, -0.0172786439538, 0.00140588110947, -0.00340126203583
rgb/1305031117.779467.png, rgb/1305031117.979228.png, -0.0604, 0.001, 0.0288, 0.999984929769, 0.00307640719209, -0.00192236948915, 0.00726574145647
rgb/1305031117.979228.png, rgb/1305031118.179323.png, -0.0609, 0.0011, 0.0273, 0.999916301713, 0.0151198604965, 0.000595627807499, 0.00656448562498
